Month,Hour,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed
10,13,78,329,23.711,44.922,971.466,11.209
10,14,78,320,23.711,38.94,970.514,12.384
10,17,78,302,23.711,43.335,969.269,8.46
10,15,78,306,23.711,47.241,968.536,6.966
10,9,78,326,23.711,43.701,968.39,7.986
10,14,78,312,23.711,45.776,968.463,6.092
10,15,78,312,23.711,26.733,967.511,12.84
10,11,78,327,23.711,33.447,967.877,9.168
11,10,78,326,23.711,44.678,968.463,9.051
11,11,78,340,23.711,41.504,968.756,6.304
11,11,78,337,23.711,40.894,968.756,5.87
11,12,78,333,23.711,41.504,968.829,6.653
11,12,78,346,23.711,41.748,968.902,6.934
11,12,78,344,23.711,42.236,968.902,7.247
11,8,78,339,23.711,42.603,970.807,3.809
11,14,78,50,23.711,52.368,969.342,1.397
11,16,78,18,23.711,49.683,969.928,2.691
11,17,78,312,23.711,48.95,970.074,3.567
11,18,78,260,23.711,48.706,970.001,4.72
11,21,78,291,23.711,39.063,969.635,3.755
11,11,78,346,23.711,55.908,969.488,7.41
11,7,78,268,23.711,34.424,970.001,3.179
11,7,78,267,23.711,33.081,969.854,1.135
11,9,78,42,23.711,47.119,968.463,4.685
11,10,78,27,23.711,47.241,968.023,5.225
11,11,78,29,23.711,47.485,967.511,3.975
11,11,78,27,23.711,48.706,967.511,4.385
11,11,78,39,23.711,48.096,967.438,4.053
11,11,78,21,23.711,48.584,967.438,3.47
11,13,78,357,23.711,45.654,967.291,2.588
11,13,78,343,23.711,45.166,967.364,3.299
11,18,78,243,23.711,26.733,968.756,6.478
11,23,78,195,23.711,22.095,967.218,2.339
11,7,78,336,23.711,37.72,965.533,5.198
11,9,78,4,23.711,41.016,964.435,7.498
11,9,78,5,23.711,38.818,964.288,7.515
11,9,78,7,23.711,38.208,964.288,6.988
11,10,78,7,23.711,38.452,964.068,7.449
11,10,78,5,23.711,38.452,963.775,7.403
11,11,78,350,23.711,38.086,963.922,7.737
11,12,78,354,23.711,38.086,963.922,7.532
11,9,78,343,23.711,51.758,967.804,4.346
11,13,78,14,23.711,50.781,967.438,4.624
11,9,78,347,23.711,53.345,968.316,6.607
11,11,78,357,23.711,51.27,967.804,8.238
11,11,78,357,23.711,51.636,967.73,7.806
11,12,78,351,23.711,50.293,967.73,7.65
11,12,78,350,23.711,50.049,967.73,7.718
11,12,78,351,23.711,49.438,967.73,7.85
11,9,78,330,23.711,46.021,968.39,6.409
11,14,78,333,23.711,34.79,968.023,7.525
11,9,78,342,23.711,39.795,967.364,2.918
11,9,78,122,23.711,40.405,967.804,7.239
11,14,78,133,23.711,48.34,968.976,6.168
11,15,78,138,23.711,48.706,968.976,5.457
11,17,78,280,23.711,34.058,969.708,3.792
11,11,78,24,23.711,49.805,968.536,3.467
11,7,78,115,23.711,42.969,969.269,5.157
11,19,78,332,23.711,44.678,968.976,2.171
11,19,78,318,23.711,45.166,969.049,2.583
11,22,78,327,23.711,45.532,968.17,1.021
11,1,78,138,23.711,35.645,967.804,3.418
11,3,78,105,23.711,32.959,968.609,2.698
12,22,78,79,23.711,44.922,971.905,2.097
12,22,78,14,23.711,44.8,971.905,2.498
12,22,78,48,23.711,46.387,971.759,2.91
12,0,78,15,23.711,48.584,971.393,1.231
12,2,78,107,23.711,47.607,971.979,1.111
12,4,78,211,23.711,45.898,972.198,1.206
12,1,78,118,23.711,25.513,969.928,2.913
12,1,78,119,23.711,24.658,969.781,3.011
12,2,78,121,23.711,24.658,969.708,3.445
12,2,78,122,23.711,24.414,969.708,3.367
12,2,78,126,23.711,24.414,969.635,2.771
12,2,78,142,23.711,24.17,969.562,3.086
12,2,78,149,23.711,24.17,969.635,3.294
1,10,78,118,23.711,23.56,961.065,11.007
2,15,78,250,23.711,12.817,960.992,11.3
2,12,78,67,23.711,25.635,966.339,7.589
2,13,78,76,23.711,21.973,966.412,7.083
2,13,78,62,23.711,24.536,966.559,6.673
3,11,78,86,23.711,26.245,966.485,6.617
3,12,78,86,23.711,29.663,966.412,8.011
3,13,78,86,23.711,28.442,966.119,9.386
3,10,78,107,23.711,32.715,962.018,4.983
3,12,78,84,23.711,36.011,961.578,5.779
3,11,78,64,23.711,24.414,965.826,5.179
3,12,78,52,23.711,22.827,965.826,5.311
3,7,78,81,23.711,22.095,969.269,1.377
3,6,78,34,23.711,19.287,970.514,1.199
4,7,78,56,23.711,21.973,971.759,4.93
4,11,78,339,23.711,20.386,969.195,5.826
9,18,60,316,23.711,56.03,966.559,10.237
9,20,60,319,23.711,51.758,967.438,9.88
9,20,60,319,23.711,52.246,967.438,10.281
9,8,60,333,23.711,42.847,967.804,8.781
9,17,60,316,23.711,42.725,966.705,9.804
9,18,60,322,23.711,40.161,966.852,10.105
9,19,60,322,23.711,40.894,966.778,10.528
9,18,60,297,23.711,47.363,966.119,8.455
10,20,60,309,23.711,54.565,968.39,12.185
10,15,60,325,23.711,43.701,967.657,14.714
10,15,60,323,23.711,43.945,967.804,14.709
10,10,60,332,23.711,35.767,969.781,8.316
10,16,60,304,23.711,32.837,969.708,8.991
10,20,60,299,23.711,31.372,969.122,9.388
10,21,60,298,23.711,31.372,969.122,9.451
10,21,60,298,23.711,31.494,969.122,9.608
10,6,60,309,23.711,51.514,971.173,6.811
10,7,60,315,23.711,49.438,972.564,8.705
10,17,60,313,23.711,50.537,971.466,13.169
10,17,60,306,23.711,34.058,969.195,13.115
10,17,60,308,23.711,35.522,969.195,12.758
10,18,60,309,23.711,37.109,969.122,11.904
10,6,60,311,23.711,39.551,968.17,9.708
10,18,60,313,23.711,63.354,966.852,10.034
10,15,60,309,23.711,50.659,968.243,8.504
10,19,60,315,23.711,45.532,969.562,9.74
10,19,60,315,23.711,45.776,969.488,9.826
10,19,60,315,23.711,45.41,969.488,9.657
10,20,60,315,23.711,45.044,969.562,9.283
10,20,60,318,23.711,45.044,969.562,9.4
10,8,60,329,23.711,31.494,969.269,8.918
10,7,60,308,23.711,38.94,967.511,4.094
10,18,60,316,23.711,50.781,970.294,7.606
10,10,60,326,23.711,40.283,971.905,7.836
10,13,60,329,23.711,44.922,971.466,11.187
10,14,60,320,23.711,38.94,970.514,11.911
10,17,60,302,23.711,43.335,969.269,7.905
10,15,60,306,23.711,47.241,968.536,6.671
10,9,60,326,23.711,43.701,968.39,7.939
10,14,60,312,23.711,45.776,968.463,5.707
10,15,60,312,23.711,26.733,967.511,12.038
10,11,60,327,23.711,33.447,967.877,9.15
11,10,60,326,23.711,44.678,968.463,8.925
11,11,60,340,23.711,41.504,968.756,6.287
11,11,60,337,23.711,40.894,968.756,5.93
11,12,60,333,23.711,41.504,968.829,6.595
11,12,60,346,23.711,41.748,968.902,6.938
11,12,60,344,23.711,42.236,968.902,7.232
11,8,60,339,23.711,42.603,970.807,3.93
11,14,60,50,23.711,52.368,969.342,1.487
11,16,60,18,23.711,49.683,969.928,3.027
11,17,60,312,23.711,48.95,970.074,3.25
11,18,60,260,23.711,48.706,970.001,4.28
11,21,60,291,23.711,39.063,969.635,3.852
11,11,60,346,23.711,55.908,969.488,7.432
11,7,60,268,23.711,34.424,970.001,3.22
11,7,60,267,23.711,33.081,969.854,1.248
11,9,60,42,23.711,47.119,968.463,4.672
11,10,60,27,23.711,47.241,968.023,5.274
11,11,60,29,23.711,47.485,967.511,4.052
11,11,60,27,23.711,48.706,967.511,4.498
11,11,60,39,23.711,48.096,967.438,3.999
11,11,60,21,23.711,48.584,967.438,3.516
11,13,60,357,23.711,45.654,967.291,2.633
11,13,60,343,23.711,45.166,967.364,3.372
11,18,60,243,23.711,26.733,968.756,6.309
11,23,60,195,23.711,22.095,967.218,2.072
11,7,60,336,23.711,37.72,965.533,5.127
11,9,60,4,23.711,41.016,964.435,7.494
11,9,60,5,23.711,38.818,964.288,7.613
11,9,60,7,23.711,38.208,964.288,7.134
11,10,60,7,23.711,38.452,964.068,7.462
11,10,60,5,23.711,38.452,963.775,7.476
11,11,60,350,23.711,38.086,963.922,7.694
11,12,60,354,23.711,38.086,963.922,7.476
11,9,60,343,23.711,51.758,967.804,4.368
11,13,60,14,23.711,50.781,967.438,4.647
11,9,60,347,23.711,53.345,968.316,6.559
11,11,60,357,23.711,51.27,967.804,8.193
11,11,60,357,23.711,51.636,967.73,7.836
11,12,60,351,23.711,50.293,967.73,7.611
11,12,60,350,23.711,50.049,967.73,7.741
11,12,60,351,23.711,49.438,967.73,7.878
11,9,60,330,23.711,46.021,968.39,6.436
11,14,60,333,23.711,34.79,968.023,7.104
11,9,60,342,23.711,39.795,967.364,2.76
11,9,60,122,23.711,40.405,967.804,7.423
11,14,60,133,23.711,48.34,968.976,6.306
11,15,60,138,23.711,48.706,968.976,5.58
11,17,60,280,23.711,34.058,969.708,3.908
11,11,60,24,23.711,49.805,968.536,3.573
11,7,60,115,23.711,42.969,969.269,5.244
11,19,60,332,23.711,44.678,968.976,2.528
11,19,60,318,23.711,45.166,969.049,3.228
11,22,60,327,23.711,45.532,968.17,1.069
11,1,60,138,23.711,35.645,967.804,2.968
11,3,60,105,23.711,32.959,968.609,2.05
12,22,60,79,23.711,44.922,971.905,2.523
12,22,60,14,23.711,44.8,971.905,2.677
12,22,60,48,23.711,46.387,971.759,2.843
12,0,60,15,23.711,48.584,971.393,1.226
12,2,60,107,23.711,47.607,971.979,1.245
12,4,60,211,23.711,45.898,972.198,1.928
12,1,60,118,23.711,25.513,969.928,2.038
12,1,60,119,23.711,24.658,969.781,2.427
12,2,60,121,23.711,24.658,969.708,2.687
12,2,60,122,23.711,24.414,969.708,2.413
12,2,60,126,23.711,24.414,969.635,1.859
12,2,60,142,23.711,24.17,969.562,2.51
12,2,60,149,23.711,24.17,969.635,2.667
1,10,60,118,23.711,23.56,961.065,10.913
2,15,60,250,23.711,12.817,960.992,11.228
2,12,60,67,23.711,25.635,966.339,7.662
2,13,60,76,23.711,21.973,966.412,7.063
2,13,60,62,23.711,24.536,966.559,6.544
3,11,60,86,23.711,26.245,966.485,6.652
3,12,60,86,23.711,29.663,966.412,7.936
3,13,60,86,23.711,28.442,966.119,9.292
3,10,60,107,23.711,32.715,962.018,5.056
3,12,60,84,23.711,36.011,961.578,5.719
3,11,60,64,23.711,24.414,965.826,5.117
3,12,60,52,23.711,22.827,965.826,5.2
3,7,60,81,23.711,22.095,969.269,1.475
3,6,60,34,23.711,19.287,970.514,1.243
4,7,60,56,23.711,21.973,971.759,4.628
4,11,60,339,23.711,20.386,969.195,5.695
9,18,40,316,23.711,56.03,966.559,9.633
9,20,40,319,23.711,51.758,967.438,9.129
9,20,40,319,23.711,52.246,967.438,9.293
9,8,40,333,23.711,42.847,967.804,8.541
9,17,40,316,23.711,42.725,966.705,9.053
9,18,40,322,23.711,40.161,966.852,8.97
9,19,40,322,23.711,40.894,966.778,9.354
9,18,40,297,23.711,47.363,966.119,7.848
10,20,40,309,23.711,54.565,968.39,11.437
10,15,40,325,23.711,43.701,967.657,13.907
10,15,40,323,23.711,43.945,967.804,13.689
10,10,40,332,23.711,35.767,969.781,8.096
10,16,40,304,23.711,32.837,969.708,8.318
10,20,40,299,23.711,31.372,969.122,8.877
10,21,40,298,23.711,31.372,969.122,8.899
10,21,40,298,23.711,31.494,969.122,9.043
10,6,40,309,23.711,51.514,971.173,6.72
10,7,40,315,23.711,49.438,972.564,8.531
10,17,40,313,23.711,50.537,971.466,12.465
10,17,40,306,23.711,34.058,969.195,12.23
10,17,40,308,23.711,35.522,969.195,12.015
10,18,40,309,23.711,37.109,969.122,11.209
10,6,40,311,23.711,39.551,968.17,9.697
10,18,40,313,23.711,63.354,966.852,9.227
10,15,40,309,23.711,50.659,968.243,7.795
10,19,40,315,23.711,45.532,969.562,8.855
10,19,40,315,23.711,45.776,969.488,8.97
10,19,40,315,23.711,45.41,969.488,8.957
10,20,40,315,23.711,45.044,969.562,8.681
10,20,40,318,23.711,45.044,969.562,8.666
10,8,40,329,23.711,31.494,969.269,8.708
10,7,40,308,23.711,38.94,967.511,3.817
10,18,40,316,23.711,50.781,970.294,6.957
10,10,40,326,23.711,40.283,971.905,7.733
10,13,40,329,23.711,44.922,971.466,10.928
10,14,40,320,23.711,38.94,970.514,11.19
10,17,40,302,23.711,43.335,969.269,7.278
10,15,40,306,23.711,47.241,968.536,6.409
10,9,40,326,23.711,43.701,968.39,7.726
10,14,40,312,23.711,45.776,968.463,5.349
10,15,40,312,23.711,26.733,967.511,11.023
10,11,40,327,23.711,33.447,967.877,9.019
11,10,40,326,23.711,44.678,968.463,8.815
11,11,40,340,23.711,41.504,968.756,6.233
11,11,40,337,23.711,40.894,968.756,5.954
11,12,40,333,23.711,41.504,968.829,6.485
11,12,40,346,23.711,41.748,968.902,6.842
11,12,40,344,23.711,42.236,968.902,7.192
11,8,40,339,23.711,42.603,970.807,3.956
11,14,40,50,23.711,52.368,969.342,1.665
11,16,40,18,23.711,49.683,969.928,3.268
11,17,40,312,23.711,48.95,970.074,3.038
11,18,40,260,23.711,48.706,970.001,3.547
11,21,40,291,23.711,39.063,969.635,4.108
11,11,40,346,23.711,55.908,969.488,7.469
11,7,40,268,23.711,34.424,970.001,3.102
11,7,40,267,23.711,33.081,969.854,1.163
11,9,40,42,23.711,47.119,968.463,4.688
11,10,40,27,23.711,47.241,968.023,5.285
11,11,40,29,23.711,47.485,967.511,4.135
11,11,40,27,23.711,48.706,967.511,4.473
11,11,40,39,23.711,48.096,967.438,3.902
11,11,40,21,23.711,48.584,967.438,3.501
11,13,40,357,23.711,45.654,967.291,2.664
11,13,40,343,23.711,45.166,967.364,3.393
11,18,40,243,23.711,26.733,968.756,6.233
11,23,40,195,23.711,22.095,967.218,1.951
11,7,40,336,23.711,37.72,965.533,4.95
11,9,40,4,23.711,41.016,964.435,7.231
11,9,40,5,23.711,38.818,964.288,7.479
11,9,40,7,23.711,38.208,964.288,7.183
11,10,40,7,23.711,38.452,964.068,7.415
11,10,40,5,23.711,38.452,963.775,7.388
11,11,40,350,23.711,38.086,963.922,7.638
11,12,40,354,23.711,38.086,963.922,7.332
11,9,40,343,23.711,51.758,967.804,4.274
11,13,40,14,23.711,50.781,967.438,4.649
11,9,40,347,23.711,53.345,968.316,6.524
11,11,40,357,23.711,51.27,967.804,8.159
11,11,40,357,23.711,51.636,967.73,7.719
11,12,40,351,23.711,50.293,967.73,7.667
11,12,40,350,23.711,50.049,967.73,7.706
11,12,40,351,23.711,49.438,967.73,7.856
11,9,40,330,23.711,46.021,968.39,6.242
11,14,40,333,23.711,34.79,968.023,6.35
11,9,40,342,23.711,39.795,967.364,2.742
11,9,40,122,23.711,40.405,967.804,7.408
11,14,40,133,23.711,48.34,968.976,6.485
11,15,40,138,23.711,48.706,968.976,5.403
11,17,40,280,23.711,34.058,969.708,4.039
11,11,40,24,23.711,49.805,968.536,3.697
11,7,40,115,23.711,42.969,969.269,5.322
11,19,40,332,23.711,44.678,968.976,2.82
11,19,40,318,23.711,45.166,969.049,3.645
11,22,40,327,23.711,45.532,968.17,0.828
11,1,40,138,23.711,35.645,967.804,2.056
11,3,40,105,23.711,32.959,968.609,1.346
12,22,40,79,23.711,44.922,971.905,2.818
12,22,40,14,23.711,44.8,971.905,2.72
12,22,40,48,23.711,46.387,971.759,2.534
12,0,40,15,23.711,48.584,971.393,1.391
12,2,40,107,23.711,47.607,971.979,1.427
12,4,40,211,23.711,45.898,972.198,2.688
12,1,40,118,23.711,25.513,969.928,0.962
12,1,40,119,23.711,24.658,969.781,1.868
12,2,40,121,23.711,24.658,969.708,2.23
12,2,40,122,23.711,24.414,969.708,1.44
12,2,40,126,23.711,24.414,969.635,0.974
12,2,40,142,23.711,24.17,969.562,1.559
12,2,40,149,23.711,24.17,969.635,2.211
1,10,40,118,23.711,23.56,961.065,10.686
2,15,40,250,23.711,12.817,960.992,10.859
2,12,40,67,23.711,25.635,966.339,7.613
2,13,40,76,23.711,21.973,966.412,7.053
2,13,40,62,23.711,24.536,966.559,6.365
3,11,40,86,23.711,26.245,966.485,6.695
3,12,40,86,23.711,29.663,966.412,7.797
3,13,40,86,23.711,28.442,966.119,9.143
3,10,40,107,23.711,32.715,962.018,4.965
3,12,40,84,23.711,36.011,961.578,5.54
3,11,40,64,23.711,24.414,965.826,5.175
3,12,40,52,23.711,22.827,965.826,5.065
3,7,40,81,23.711,22.095,969.269,1.589
3,6,40,34,23.711,19.287,970.514,1.217
4,7,40,56,23.711,21.973,971.759,4.387
4,11,40,339,23.711,20.386,969.195,5.513
9,18,20,316,23.711,56.03,966.559,9.091
9,20,20,319,23.711,51.758,967.438,8.344
9,20,20,319,23.711,52.246,967.438,8.303
9,8,20,333,23.711,42.847,967.804,8.334
9,17,20,316,23.711,42.725,966.705,8.3
9,18,20,322,23.711,40.161,966.852,8.144
9,19,20,322,23.711,40.894,966.778,8.386
9,18,20,297,23.711,47.363,966.119,7.255
10,20,20,309,23.711,54.565,968.39,10.566
10,15,20,325,23.711,43.701,967.657,13.462
10,15,20,323,23.711,43.945,967.804,13.242
10,10,20,332,23.711,35.767,969.781,7.895
10,16,20,304,23.711,32.837,969.708,7.741
10,20,20,299,23.711,31.372,969.122,8.276
10,21,20,298,23.711,31.372,969.122,8.163
10,21,20,298,23.711,31.494,969.122,8.22
10,6,20,309,23.711,51.514,971.173,6.596
10,7,20,315,23.711,49.438,972.564,8.356
10,17,20,313,23.711,50.537,971.466,11.616
10,17,20,306,23.711,34.058,969.195,11.377
10,17,20,308,23.711,35.522,969.195,11.23
10,18,20,309,23.711,37.109,969.122,10.405
10,6,20,311,23.711,39.551,968.17,9.477
10,18,20,313,23.711,63.354,966.852,8.459
10,15,20,309,23.711,50.659,968.243,7.136
10,19,20,315,23.711,45.532,969.562,8.1
10,19,20,315,23.711,45.776,969.488,8
10,19,20,315,23.711,45.41,969.488,8.188
10,20,20,315,23.711,45.044,969.562,7.956
10,20,20,318,23.711,45.044,969.562,7.858
10,8,20,329,23.711,31.494,969.269,8.547
10,7,20,308,23.711,38.94,967.511,3.832
10,18,20,316,23.711,50.781,970.294,6.44
10,10,20,326,23.711,40.283,971.905,7.533
10,13,20,329,23.711,44.922,971.466,10.493
10,14,20,320,23.711,38.94,970.514,10.407
10,17,20,302,23.711,43.335,969.269,6.767
10,15,20,306,23.711,47.241,968.536,6.027
10,9,20,326,23.711,43.701,968.39,7.512
10,14,20,312,23.711,45.776,968.463,4.992
10,15,20,312,23.711,26.733,967.511,10.117
10,11,20,327,23.711,33.447,967.877,8.798
11,10,20,326,23.711,44.678,968.463,8.644
11,11,20,340,23.711,41.504,968.756,6.061
11,11,20,337,23.711,40.894,968.756,5.917
11,12,20,333,23.711,41.504,968.829,6.379
11,12,20,346,23.711,41.748,968.902,6.672
11,12,20,344,23.711,42.236,968.902,7.07
11,8,20,339,23.711,42.603,970.807,4.088
11,14,20,50,23.711,52.368,969.342,1.73
11,16,20,18,23.711,49.683,969.928,3.146
11,17,20,312,23.711,48.95,970.074,3.021
11,18,20,260,23.711,48.706,970.001,3.258
11,21,20,291,23.711,39.063,969.635,4.267
11,11,20,346,23.711,55.908,969.488,7.267
11,7,20,268,23.711,34.424,970.001,3.082
11,7,20,267,23.711,33.081,969.854,1.149
11,9,20,42,23.711,47.119,968.463,4.696
11,10,20,27,23.711,47.241,968.023,5.243
11,11,20,29,23.711,47.485,967.511,4.154
11,11,20,27,23.711,48.706,967.511,4.381
11,11,20,39,23.711,48.096,967.438,3.715
11,11,20,21,23.711,48.584,967.438,3.436
11,13,20,357,23.711,45.654,967.291,2.648
11,13,20,343,23.711,45.166,967.364,3.3
11,18,20,243,23.711,26.733,968.756,6.181
11,23,20,195,23.711,22.095,967.218,2.025
11,7,20,336,23.711,37.72,965.533,4.826
11,9,20,4,23.711,41.016,964.435,7.219
11,9,20,5,23.711,38.818,964.288,7.284
11,9,20,7,23.711,38.208,964.288,7.116
11,10,20,7,23.711,38.452,964.068,7.294
11,10,20,5,23.711,38.452,963.775,7.17
11,11,20,350,23.711,38.086,963.922,7.507
11,12,20,354,23.711,38.086,963.922,7.216
11,9,20,343,23.711,51.758,967.804,4.101
11,13,20,14,23.711,50.781,967.438,4.604
11,9,20,347,23.711,53.345,968.316,6.462
11,11,20,357,23.711,51.27,967.804,8.063
11,11,20,357,23.711,51.636,967.73,7.541
11,12,20,351,23.711,50.293,967.73,7.614
11,12,20,350,23.711,50.049,967.73,7.524
11,12,20,351,23.711,49.438,967.73,7.704
11,9,20,330,23.711,46.021,968.39,6.066
11,14,20,333,23.711,34.79,968.023,5.697
11,9,20,342,23.711,39.795,967.364,2.57
11,9,20,122,23.711,40.405,967.804,7.262
11,14,20,133,23.711,48.34,968.976,5.907
11,15,20,138,23.711,48.706,968.976,4.857
11,17,20,280,23.711,34.058,969.708,4.264
11,11,20,24,23.711,49.805,968.536,3.744
11,7,20,115,23.711,42.969,969.269,5.224
11,19,20,332,23.711,44.678,968.976,2.736
11,19,20,318,23.711,45.166,969.049,3.3
11,22,20,327,23.711,45.532,968.17,0.802
11,1,20,138,23.711,35.645,967.804,1.732
11,3,20,105,23.711,32.959,968.609,0.641
12,22,20,79,23.711,44.922,971.905,1.805
12,22,20,14,23.711,44.8,971.905,2.299
12,22,20,48,23.711,46.387,971.759,2.321
12,0,20,15,23.711,48.584,971.393,1.346
12,2,20,107,23.711,47.607,971.979,1.234
12,4,20,211,23.711,45.898,972.198,3.019
12,1,20,118,23.711,25.513,969.928,0.565
12,1,20,119,23.711,24.658,969.781,1.759
12,2,20,121,23.711,24.658,969.708,1.891
12,2,20,122,23.711,24.414,969.708,1.063
12,2,20,126,23.711,24.414,969.635,0.599
12,2,20,142,23.711,24.17,969.562,1.237
12,2,20,149,23.711,24.17,969.635,1.708
1,10,20,118,23.711,23.56,961.065,10.295
2,15,20,250,23.711,12.817,960.992,10.266
2,12,20,67,23.711,25.635,966.339,7.419
2,13,20,76,23.711,21.973,966.412,6.95
2,13,20,62,23.711,24.536,966.559,6.222
3,11,20,86,23.711,26.245,966.485,6.554
3,12,20,86,23.711,29.663,966.412,7.597
3,13,20,86,23.711,28.442,966.119,8.94
3,10,20,107,23.711,32.715,962.018,4.838
3,12,20,84,23.711,36.011,961.578,5.431
3,11,20,64,23.711,24.414,965.826,5.107
3,12,20,52,23.711,22.827,965.826,5.026
3,7,20,81,23.711,22.095,969.269,1.759
3,6,20,34,23.711,19.287,970.514,1.178
4,7,20,56,23.711,21.973,971.759,4.14
4,11,20,339,23.711,20.386,969.195,5.358
9,18,80,316,23.833,55.176,966.485,10.336
9,19,80,319,23.833,51.514,967.438,10.174
9,19,80,319,23.833,51.392,967.438,10.341
9,19,80,318,23.833,51.392,967.438,10.475
9,17,80,319,23.833,42.48,966.632,10.681
9,18,80,319,23.833,41.504,966.778,10.93
9,18,80,319,23.833,40.039,966.778,10.184
9,18,80,320,23.833,39.307,966.705,10.336
9,18,80,322,23.833,39.429,966.778,10.548
9,18,80,295,23.833,45.044,966.119,8.257
9,18,80,298,23.833,45.288,966.119,8.222
9,18,80,299,23.833,45.776,966.119,8.323
9,18,80,297,23.833,46.509,966.119,8.611
10,19,80,308,23.833,53.711,968.39,12.867
10,19,80,309,23.833,53.955,968.316,12.838
10,8,80,327,23.833,51.88,969.195,13.562
10,8,80,333,23.833,52.368,969.122,13.315
10,15,80,326,23.833,43.701,967.511,14.709
10,10,80,329,23.833,35.034,969.708,8.663
10,16,80,305,23.833,33.081,969.562,9.316
10,16,80,304,23.833,32.837,969.635,9.475
10,7,80,306,23.833,44.189,970.001,5.762
10,20,80,299,23.833,31.128,969.195,9.842
10,17,80,305,23.833,53.711,971.1,9.751
10,6,80,309,23.833,24.414,971.173,9.477
10,17,80,305,23.833,31.982,969.269,13.386
10,8,80,319,23.833,54.077,967.657,10.257
10,15,80,311,23.833,49.072,968.097,10.492
10,19,80,315,23.833,44.312,969.488,10.854
10,19,80,315,23.833,45.044,969.562,10.815
10,18,80,313,23.833,31.128,969.928,10.778
10,8,80,329,23.833,30.884,969.049,7.838
10,14,80,329,23.833,44.678,966.778,6.43
10,7,80,316,23.833,38.818,967.438,4.612
10,18,80,316,23.833,49.683,970.294,7.684
10,10,80,325,23.833,39.185,971.832,7.836
10,13,80,329,23.833,44.434,971.466,11.595
10,10,80,316,23.833,41.992,971.173,8.352
10,10,80,325,23.833,41.016,971.026,8.631
10,14,80,320,23.833,38.818,970.514,12.73
10,18,80,291,23.833,32.837,969.708,8.956
10,19,80,295,23.833,33.813,969.562,8.218
10,19,80,291,23.833,33.936,969.635,8.266
10,7,80,313,23.833,46.997,969.562,7.283
10,7,80,326,23.833,43.213,969.854,7.379
10,14,80,311,23.833,46.631,968.536,6.948
